run_id	resolution	steps	status	wall_time_ms	text_score	layout_score	loop_error	input_ocr_chars	mid_ocr_chars	mid_ocr_sample
20260424T083704Z-modal-ltx-s8-seed503-1024x576	1024x576	8	near_miss	2340.030	0.1077	0.9992	0.0177	763	248	Arena Floor Velarium Seating Materials Annotated Section Diagram "SCiagain goomatry chou not wabiole ce melt ise & Motian may appaerio By, doth, owas, of lent =P layout is weuted a the canonical fest fame. r 5. Loop boun
20260424T083707Z-modal-ltx-s2-seed503-1280x736	1280x736	2	near_miss	2261.400	0.4842	0.9990	0.0177	763	324	Sketchapedia: Roman Colosseum . A structured visual page with labels, diagrams, and dense text for stability checks Arena Floor Velarium Seating Materials Social ondar was encoded into the aschitectwve throcgh Harad, sep
20260424T083709Z-modal-ltx-s3-seed503-1280x736	1280x736	3	near_miss	2417.496	0.3838	0.9984	0.0267	763	322	Sketchapedia: Roman Colosseum A structured visual page with labels, diegrams, and dense text for stability checks Arena Floor Velarium Seating Materials Social ondar was encoded into the aschitecture through terad, separ
20260424T083711Z-modal-ltx-s4-seed503-1280x736	1280x736	4	near_miss	2604.032	0.3758	0.9984	0.0269	763	485	Sketchapedia: Roman Colosseum A structured visual page with labels, disgrams, and dense text for stability checks Arena Floor Velarium Trapdoors, lifts, and service passages created 3al5 during public spedtzeisactatie aw
20260424T083714Z-modal-ltx-s6-seed503-1280x736	1280x736	6	near_miss	2974.457	0.6292	0.9989	0.0204	763	450	H . Sketchapedia: Roman Colosseum A structured visual page with labels, dlegrams, and dense text for stability checks. Arena Floor Velarium Trapdoors, lifts, and service passages created sudden reveals during public sped
20260424T083717Z-modal-ltx-s8-seed503-1280x736	1280x736	8	fail	3368.012	0.5652	0.9993	0.0103	763	506	H : Sketchapedia: Roman Colosseum A structured visual page with labels, disgrams, and dense text for stability checks. Arena Floor Velarium Trapdoors, lifts, and service passages created sudden reveals during public spec
20260424T083720Z-modal-ltx-s2-seed504-768x448	768x448	2	pass	1247.433	0.3000	0.9996	0.0135	763	171	Sketchapedia: Roman Colosseum Arena Floor Vetarinn Seating Matoriats Annotated Section Diagram 2 Gnas Bey gwen wok wos mt Bien! SG Lannp tanumedary ahaneth be ereaatey eet
20260424T083721Z-modal-ltx-s3-seed504-768x448	768x448	3	near_miss	1336.164	0.2286	0.9992	0.0187	763	96	Sketchapedia: Roman Colosseum Arena Floor Vetacinen Seating Matortats: Aentated Sociva Diagram
20260424T083723Z-modal-ltx-s4-seed504-768x448	768x448	4	near_miss	1361.817	0.2362	0.9993	0.0171	763	98	Sketchapedia: Roman Colosseum Arena Floor Velariumn Seating Matorlats: Annotated Section Diagram
20260424T083724Z-modal-ltx-s6-seed504-768x448	768x448	6	near_miss	1512.624	0.2654	0.9999	0.0028	763	171	Sketchapedia: Roman Colosseum Arena Floor Velarium Seating Matorlats. Annotated Section Diagram ether IDenaus prac estate er ret laa S Limp tawndery shnatf tn wrecafiy cet
20260424T083726Z-modal-ltx-s8-seed504-768x448	768x448	8	near_miss	1554.031	0.2178	0.9999	0.0022	763	173	Sketchapedia: Roman Colosseum Arena Floor Velarium Seating Materials Annotated Section Diagram STE nas ry greuay heal cot Wolo ore yp! S Lamp toundary vhawtt bo weunty yicet
20260424T083727Z-modal-ltx-s2-seed504-896x512	896x512	2	near_miss	1506.617	0.0154	0.9995	0.0137	763	608	A stuctoed visas page with asia, dlagrams, and danse text for stably COmcRs Arena Floor Vetarium. Trnodoor, itn, and sence passages cremod suadon rovnds during pulke spatuebuctatse aemng system Shndud spactors ond ragune
20260424T083729Z-modal-ltx-s3-seed504-896x512	896x512	3	near_miss	1545.909	0.0932	0.9993	0.0181	763	666	Astructirsa eelape Jabslo, diagrams, and danse text for stably cocks Arena Floor Vetarium Tinpdoom, tft, and serve passages crentod sudden rownals during pubic spevaetwacalie awning cystom shaded spacietors and saquired 
20260424T083730Z-modal-ltx-s4-seed504-896x512	896x512	4	near_miss	1602.065	0.0249	0.9994	0.0161	763	637	A structired visual page with abelo, dlagrams, and danse tert for stublily cheeks. Arena Floor Vetarium Trapdoor, ft, and service passages cremod suukon revneds during pulie spaxtuebutalge awning cystom shaded spaclors a
20260424T083732Z-modal-ltx-s6-seed504-896x512	896x512	6	near_miss	1762.934	0.0421	0.9998	0.0090	763	658	A structured viousl page wiih lat, clagrams, and danse tert for stuolily checks. Arena Floor Vetaritem Trapdoor, it, and serve passages creniod suikon revnels during pul syovrdbutatie awning eystom shaded spacitors and e
20260424T083734Z-modal-ltx-s8-seed504-896x512	896x512	8	near_miss	1952.428	0.0393	1.0000	0.0027	763	668	A structured vieusl page with absta, dlagrams, and conse text for stubiiny chacks. Arena Floor Vetarium “Tpdoom, ita, and Sanice passages crosiod sudden revadis during public syoekuctatie awnig eystom shaded spacitors an
20260424T083736Z-modal-ltx-s2-seed504-960x544	960x544	2	near_miss	1580.520	0.0163	0.9994	0.0155	763	671	A structured vioual pags wit lubsita, diegranns. and danse tas! for stabdily checks, Arena Floor Yetarium Trapdoor, its. aru sorvice passages Creuiad sudtion revaot®- during oublic spextaeRanctahls-awiring sustain shaded
20260424T083737Z-modal-ltx-s3-seed504-960x544	960x544	3	near_miss	1689.639	0.0313	0.9987	0.0242	763	599	structured visual page with abso, diagrams. and danse tas! far stabity checks Arena Floor Vetarium Trapdoor, ft. and sorvice pensages cragiad suckion raves durin slic soeuRagamctable awring CuUteM shaded spactalats and r
20260424T083739Z-modal-ltx-s4-seed504-960x544	960x544	4	near_miss	1736.937	0.0224	0.9984	0.0238	763	606	A.structired vieual pega with fubsia, diagrams. end danee tes! for staodlty chet Arena Floor Vetarium Trandoos, tits. anu service pansages crawiad suddon ravasts during public soeukmaametanle awrang Eve shaded Spactators
20260424T083741Z-modal-ltx-s6-seed504-960x544	960x544	6	near_miss	2014.631	0.0379	0.9981	0.0231	763	428	Arena Floor Vetariun, Trapdoors, lifts. and serving peaxages Crawiad sudden revacis dunng public svedemmctante ewring suntam shaded spectalors and requied coordneted rupe nani Seating Matertals | Seis! ardarnas encoder i
20260424T083743Z-modal-ltx-s8-seed504-960x544	960x544	8	near_miss	2072.017	0.0125	0.9982	0.0209	763	673	Asiructured visual fps Iubata, diagranse. ane anes eo! fae staat | Arena Floor Yetariury,. Trapdoors, lifts, and serving pessages crauiad sudden revacis dunng public svedwemactahte awring eyntam shaded spectators and req
20260424T083745Z-modal-ltx-s2-seed504-1024x576	1024x576	2	near_miss	1879.209	0.0495	0.9992	0.0179	763	660	Astructired visual page wth iebels, cingrams, and tenas text for stability checks Avena Floor Velarium Trandvors, ts, anc servins passages. crmtnd sudden reveals ching HULie spaMadBactatie awn sysiem hades Snecitnrs and 
20260424T083747Z-modal-ltx-s3-seed504-1024x576	1024x576	3	near_miss	1740.483	0.0187	0.9987	0.0245	763	624	Astructured visual page with jaseis, dingrames, and deras text for stabifity checks, Arena Floor Vetarium Tendo, its, and service passages creuiad suddion revaaks ducing pullicapavadbactatin auing aystem shaded speckttor
20260424T083748Z-modal-ltx-s4-seed504-1024x576	1024x576	4	near_miss	1846.056	0.0184	0.9985	0.0243	763	689	Avauctured vieual page wil jeseis, cingrams, and denas text for stabiity checks, Arena Floor Vetarium Trapabors, lite, and sevice parsoges ceauted sudden revadie tucing pubic gpeadsaciatie auting system shades spectators
20260424T083750Z-modal-ltx-s6-seed504-1024x576	1024x576	6	near_miss	2061.803	0.0516	0.9985	0.0233	763	648	Astuctured visual page wilt adele, diagrams, and dense text for statifity checks, Arena Flow sinters unt: <Tuepaoors, litt, and same passages CaMzed sudden FeyERZ EON DULAC ApRAEEACIehie BUNS AVsteM shaded spectators and
20260424T083752Z-modal-ltx-s8-seed504-1024x576	1024x576	8	near_miss	2416.872	0.0213	0.9986	0.0209	763	620	Astuctured visual paga with Jebels, dingrams, and deras text for stabifity checks. Arena Clow Seioornes Culncn Trepdoors, lin and service passages camuied suddon sevaciachicng puuegparinaraciaie auing system chaded speci
20260424T083755Z-modal-ltx-s2-seed504-1280x736	1280x736	2	near_miss	2432.480	0.6134	0.9995	0.0133	763	803	H : Sketchapedia: Roman Colosseum A structured visual page with labels, diagrams. and dense text for stability checks. Arena Floor Velarium Trapdoors, fifts, and service passages created sudden reveals during public sped
20260424T083757Z-modal-ltx-s3-seed504-1280x736	1280x736	3	near_miss	2425.414	0.5905	0.9992	0.0206	763	803	H . Sketchapedia: Roman Colosseum A structured visual page with labels, diagrams, and dense text for stability checks. Arena Floor Velarium Trapdoors, lifts, and service passages created sudden raveels during public sped
20260424T083800Z-modal-ltx-s4-seed504-1280x736	1280x736	4	near_miss	2664.675	0.6232	0.9990	0.0231	763	797	H . Sketchapedia: Roman Colosseum A structured visual page with labels, diagrams, and dense text for stability checks. Arena Floor Velarium Trapdoors, lifts, and service passages created sudden reveals during public sped
20260424T083802Z-modal-ltx-s6-seed504-1280x736	1280x736	6	fail	3018.976	0.5859	0.9991	0.0188	763	618	H . Sketchapedia: Roman Colosseum A structured visual page with labels, diagrams, and dense text for stability checks. Arena Floor Velarium Trapdoors, Ifts, and service passages created sudden raveds during public spedia
20260424T083805Z-modal-ltx-s8-seed504-1280x736	1280x736	8	fail	3305.818	0.6779	0.9997	0.0075	763	819	H : Sketchapedia: Roman Colosseum A structured visual page with labels, diagrams, and dense text for stability checks. Arena Floor Velarium Trapdoors, lifts, and service passages created sudden reveals during public sped
20260424T083809Z-modal-ltx-s2-seed505-768x448	768x448	2	near_miss	1351.208	0.2973	0.9997	0.0119	763	164	Sketchapedia: Roman Colosseum Arena Fioor Vetariumn Seating Materlats Annotated Section Diagram “es Se grey eon rot wat at pe 8 Lanp tawntary shouat ne wenautartet,
20260424T083810Z-modal-ltx-s3-seed505-768x448	768x448	3	near_miss	1364.546	0.2775	0.9997	0.0124	763	173	Sketchapedia: Roman Colosseum ‘Arena Floor Velarium Seating Materiats Annotated Section Diagram “Part geararny event mot watt er ma Benner S Lonp benmtary shave be vera grit
20260424T083811Z-modal-ltx-s4-seed505-768x448	768x448	4	near_miss	1415.579	0.2713	0.9998	0.0084	763	136	Sketchapedia: Roman Colosseum ‘Arena Fivor Velarium Seating Maraciais Annotated Section Diagram ae S Lamp bonmdary shout be vesanty grit
20260424T083813Z-modal-ltx-s6-seed505-768x448	768x448	6	near_miss	1454.840	0.2781	0.9998	0.0056	763	133	Sketchapedia: Roman Colosseum ‘Arena Fivor Nelarium Seating Blgeeriads Annotated Section Olearsuan on “Pret georecey thou vt amt dt =
20260424T083814Z-modal-ltx-s8-seed505-768x448	768x448	8	near_miss	1680.171	0.2190	0.9998	0.0051	763	322	Sketchapedia: Roman Colosseum ‘Arena Fivor ‘elieenaan Trpgren, hit, ond serece peemoges Craaing sudden ravesis curerg puibhe spaitcutae Tinh awney syefom shedn! soneader y ane reiivoe! cornered nepe Dunne Seating age Raa
20260424T083816Z-modal-ltx-s2-seed505-896x512	896x512	2	near_miss	1484.720	0.0416	0.9996	0.0134	763	631	A structed vivuel page’ vith tabula. diagrams, and: danse best for stanvity checks Arena Floor Vetericum Tapdoor, it, and servce pesanges ciemiod sudden revents duing pubic syinfuwebucatse auning 2yskum shaded spacttnrs 
20260424T083817Z-modal-ltx-s3-seed505-896x512	896x512	3	near_miss	1604.202	0.0247	0.9993	0.0168	763	631	Astructured vive! papa’ with lable, diagrams, and danse vert fer stanly checks. Arena Floor Vetaricun Tiapdoon, it, and serve pesangos ania’ suddon revonts during pubic yinfwewoCtalse aumINg BysNm shaded spacttors and ra
20260424T083819Z-modal-ltx-s4-seed505-896x512	896x512	4	near_miss	1737.123	0.0150	0.9995	0.0128	763	642	A eructired vivoel papa’ with labels, diagrams, and Oanse vast for staniity checks. Arena Floor Vetasicun Trapaood, it, and service pesangos cieniod suddon revodis during pu syinfweactatse awning sysinm shaded spacttors 
20260424T083821Z-modal-ltx-s6-seed505-896x512	896x512	6	near_miss	1795.778	0.0322	0.9999	0.0051	763	639	A ruched vivoel paga with labels, diagrams, and Ounse tert for ataniity checks. Arena Floor Vetariam Trapdoor, it, and serve pesanges crenind suidon reveals during RULE spAnfeebactntte nung systom shaded spactors and req
20260424T083822Z-modal-ltx-s8-seed505-896x512	896x512	8	near_miss	1988.527	0.0166	0.9999	0.0035	763	636	A eructized vivoe! papa ifn labels. diagrams, and Cunse test for ataniity checks. Arena Floor Vetarian Trapavon, it, and serve pesanges cenind suidon reveals during RULE spinfeebacinte nunINg systam shaded spacttors nd r
20260424T083824Z-modal-ltx-s2-seed505-960x544	960x544	2	near_miss	1646.113	0.0207	0.9994	0.0160	763	686	Actuckimed viaual page with soets, diagrams. end danse tant for staDilty necks. Arena Floor Veterium Trapdoors, its, an service paosages Crested suddon rovaols danny public sDsifiveRMctahle awTiNG sysIsm shaded Spectalor
20260424T083826Z-modal-ltx-s3-seed505-960x544	960x544	3	near_miss	1638.529	0.0379	0.9992	0.0213	763	471	Actructured visual page with ibs, diagrams. and danse taut for atabilty checks Arena Floor Vetarium Seating Materials Social dor was encoded into he ercitocue theugh feeud, sAparuibd wots Dame, hu trick. And cance canied
20260424T083828Z-modal-ltx-s4-seed505-960x544	960x544	4	near_miss	1788.388	0.0911	0.9992	0.0212	763	672	Actruclured visual pege with lubete, diagrams, and danse taut for atabiliy checks. Arena Floor Vetarium Trapdoor, its, and service passages Created suddon reveots daring pubic spedtreRinctatle auring syutam shaded specta
20260424T083829Z-modal-ltx-s6-seed505-960x544	960x544	6	near_miss	1931.005	0.0833	0.9995	0.0156	763	628	Acsbuctured visual pege with Iuber, diagrams, and danse tant for stabilty checks Arena Floor Vetarium Treodoos, fs, and service passages craaied sudden roves darng public spsdkreamctatie axing system shadvd spectaors and
20260424T083831Z-modal-ltx-s8-seed505-960x544	960x544	8	near_miss	2101.468	0.0172	0.9996	0.0108	763	651	Acbuctured visual poge wilh lubute, diagrams, and dense text for stabilly checks Arena Floor Vetarium Trapdnors, its, anu sarvien passsges Created sudden reveols daring pubic spedreSinctabls azring syatain shaded spectal
20260424T083834Z-modal-ltx-s2-seed505-1024x576	1024x576	2	near_miss	1742.530	0.0189	0.9994	0.0154	763	685	Astructured visual page with fabels, diagrams, and dense twxt for statiitly checks. Arena Floor Velarium Trapdoons, lifts, aris service passages Creeled sudden feveais daring jubve spetiagwactatin mwning syle: shader! sp
20260424T083835Z-modal-ltx-s3-seed505-1024x576	1024x576	3	near_miss	1823.072	0.0185	0.9989	0.0229	763	512	Astuctured visual pega with labels, dixgrame and danse tet for stability checks, Arena Floor Velarium Seating Materials Social cuter wus excoded hilo tvs wichtuchwe fteaigh sod, secorutod eeaina KmeMN Lu trIck, and Conct
20260424T083837Z-modal-ltx-s4-seed505-1024x576	1024x576	4	near_miss	1886.404	0.1033	0.9988	0.0220	763	621	Arena Floor Velarium Trandoons, its, and service passages created sudden reveals daring judi apacedtactaitie muting system shaded spectatars end required coortinusod mpe hand Seating Materials Social enter was entcaded t
20260424T083839Z-modal-ltx-s6-seed505-1024x576	1024x576	6	near_miss	2037.958	0.0186	0.9994	0.0147	763	622	Arena Floor Velarium Trandoor, its, and service passages created sudden reveals during punie apesteeeactaitio eusing system abaded spectators and requited coorténwsod mpe hand Seating Materials Social exter wins enicaded
20260424T083841Z-modal-ltx-s8-seed505-1024x576	1024x576	8	near_miss	2320.755	0.0185	0.9999	0.0049	763	711	Astructured visual pega with labais, diagrams, and dense tau for stabilty checks, Arena Floor Velarium Trandoors, lifts, and service passages created sudden reveals during puble spettsasactatio saving system shaded spect
20260424T083843Z-modal-ltx-s2-seed505-1280x736	1280x736	2	near_miss	2298.591	0.3589	0.9989	0.0181	763	272	Sketchapedia: Roman Colosseum Astructured visual page with labels, diagrams. and dense taxt for stability checks Arena Floor Velarium Trapdoots, lifts, and service pesseyes created Weds during publ POC RIEL tne ¥ Li fat 
20260424T083846Z-modal-ltx-s3-seed505-1280x736	1280x736	3	near_miss	2469.451	0.4574	0.9981	0.0284	763	95	Sketchapedia: Roman Colosseum Arena Floor Velarium Seating Materials Annotated Section Diagram
20260424T083848Z-modal-ltx-s4-seed505-1280x736	1280x736	4	near_miss	2684.889	0.3472	0.9981	0.0277	763	98	Sketchapedia: Roman Colosseum Arena Floor Velarium Seating Materials i Annotated Section Diagram
20260424T083851Z-modal-ltx-s6-seed505-1280x736	1280x736	6	fail	3103.661	0.3265	0.9986	0.0192	763	93	Sketchapedia: Roman Colosseum Arena Floor Velarium Seating SROEESc Annotated Section Diagram
20260424T083854Z-modal-ltx-s8-seed505-1280x736	1280x736	8	fail	3362.710	0.3705	0.9987	0.0174	763	98	Sketchapedia: Roman Colosseum Arena Floor Velarium Seating {aie GtSa f Annotated Section Diagram
